TransactionLineItemID,TransactionID,TransactionDate,TransactionTime,StoreID,StoreName,StoreLocation,StoreRegion,Latitude,Longitude,StoreType,EmployeeID,EmployeeFirstName,EmployeeLastName,ShiftType,CustomerID,CustomerFirstName,CustomerLastName,CustomerEmail,CustomerSinceDate,CustomerGender,CustomerAge,LoyaltyMemberID,LoyaltyStatus,PointsEarned,PointsBalance,IsRewardRedeemed,RewardType,ProductID,ProductName,ProductCategory,ProductSubCategory,OrderType,PaymentMethod,UnitPrice,Quantity,TotalLineItemPrice,DayOfWeek,Daypart
73,100020,03-09-2025,11:43:41,S006,Hollywood Blvd,Los Angeles,West Coast,34.1015,-118.3265,Drive-Thru,EMP002,Christian,Edwards,Evening,CUS153,Melody,Johnson,zdavis@example.com,17-04-2021,M,40,LM153,Silver,5,122,FALSE,NULL,P004,Iced Coffee,Cold Beverages,Iced Coffee,Dine-In,Mobile Payment,3.75,1,3.75,Wednesday,Morning
74,100021,25-04-2025,03:03:37,S010,Lincoln Park,Chicago,Midwest,41.9267,-87.6368,Cafe,EMP030,Jo,Lee,Afternoon,CUS131,Jennifer,Monroe,rhondagarcia@example.org,05-02-2022,M,24,LM131,Gold,33,1407,FALSE,NULL,P011,Breakfast Sandwich,Food,Sandwich,Dine-In,Cash,5.5,3,16.5,Friday,Evening
75,100022,21-07-2025,01:02:58,S009,Magnificent Mile,Chicago,Midwest,41.8986,-87.6298,Drive-Thru,EMP007,Adam,White,Evening,CUS114,Seth,Martin,harrisonlance@example.org,20-08-2024,M,52,LM114,Gold,24,805,TRUE,Free Beverage,P005,Cold Brew,Cold Beverages,Cold Brew,Take-Out,Reward,4,3,12,Monday,Evening
76,100023,24-09-2025,08:47:59,S001,Downtown Main,New York,Northeast,40.7589,-73.9851,Premium,EMP016,Denise,Johnston,Afternoon,CUS192,Gina,Mercer,stephanieskinner@example.org,01-06-2024,F,52,NULL,Non-Member,0,0,TRUE,Free Pastry,P002,Cappuccino,Hot Beverages,Espresso,Take-Out,Reward,4.25,2,8.5,Wednesday,Morning
77,100023,24-09-2025,08:47:59,S001,Downtown Main,New York,Northeast,40.7589,-73.9851,Premium,EMP016,Denise,Johnston,Evening,CUS192,Gina,Mercer,stephanieskinner@example.org,01-06-2024,F,52,LM192,Silver,24,1060,TRUE,50% Off,P011,Breakfast Sandwich,Food,Sandwich,Take-Out,Reward,5.5,3,16.5,Wednesday,Morning
78,100023,24-09-2025,08:47:59,S001,Downtown Main,New York,Northeast,40.7589,-73.9851,Premium,EMP016,Denise,Johnston,Evening,CUS192,Gina,Mercer,stephanieskinner@example.org,01-06-2024,F,52,LM192,Gold,27,112,TRUE,Free Pastry,P003,Latte,Hot Beverages,Espresso,Take-Out,Reward,4.5,3,13.5,Wednesday,Morning
79,100023,24-09-2025,08:47:59,S001,Downtown Main,New York,Northeast,40.7589,-73.9851,Premium,EMP016,Denise,Johnston,Afternoon,CUS192,Gina,Mercer,stephanieskinner@example.org,01-06-2024,F,52,LM192,Gold,7,786,TRUE,50% Off,P010,Chocolate Croissant,Food,Pastry,Take-Out,Reward,3.5,1,3.5,Wednesday,Morning
80,100023,24-09-2025,08:47:59,S001,Downtown Main,New York,Northeast,40.7589,-73.9851,Premium,EMP016,Denise,Johnston,Morning,CUS192,Gina,Mercer,stephanieskinner@example.org,01-06-2024,F,52,LM192,Gold,19,337,TRUE,50% Off,P007,Caffe Mocha,Hot Beverages,Espresso,Take-Out,Reward,4.75,2,9.5,Wednesday,Morning
81,100023,24-09-2025,08:47:59,S001,Downtown Main,New York,Northeast,40.7589,-73.9851,Premium,EMP016,Denise,Johnston,Morning,CUS192,Gina,Mercer,stephanieskinner@example.org,01-06-2024,F,52,NULL,Non-Member,0,0,TRUE,Free Pastry,P010,Chocolate Croissant,Food,Pastry,Take-Out,Reward,3.5,2,7,Wednesday,Morning
82,100023,24-09-2025,08:47:59,S001,Downtown Main,New York,Northeast,40.7589,-73.9851,Premium,EMP016,Denise,Johnston,Morning,CUS192,Gina,Mercer,stephanieskinner@example.org,01-06-2024,F,52,LM192,Bronze,3,690,TRUE,Free Pastry,P001,Caffe Americano,Hot Beverages,Espresso,Take-Out,Reward,3.5,1,3.5,Wednesday,Morning
83,100023,24-09-2025,08:47:59,S001,Downtown Main,New York,Northeast,40.7589,-73.9851,Premium,EMP016,Denise,Johnston,Afternoon,CUS192,Gina,Mercer,stephanieskinner@example.org,01-06-2024,F,52,LM192,Silver,15,259,TRUE,50% Off,P010,Chocolate Croissant,Food,Pastry,Take-Out,Reward,3.5,3,10.5,Wednesday,Morning
84,100023,24-09-2025,08:47:59,S001,Downtown Main,New York,Northeast,40.7589,-73.9851,Premium,EMP016,Denise,Johnston,Evening,CUS192,Gina,Mercer,stephanieskinner@example.org,01-06-2024,F,52,NULL,Non-Member,0,0,TRUE,Free Beverage,P008,Green Tea Latte,Hot Beverages,Tea,Take-Out,Reward,4.25,3,12.75,Wednesday,Morning
85,100023,24-09-2025,08:47:59,S001,Downtown Main,New York,Northeast,40.7589,-73.9851,Premium,EMP016,Denise,Johnston,Morning,CUS192,Gina,Mercer,stephanieskinner@example.org,01-06-2024,F,52,LM192,Gold,6,190,TRUE,50% Off,P009,Coffee Cake,Food,Pastry,Take-Out,Reward,3,1,3,Wednesday,Morning
86,100023,24-09-2025,08:47:59,S001,Downtown Main,New York,Northeast,40.7589,-73.9851,Premium,EMP016,Denise,Johnston,Morning,CUS192,Gina,Mercer,stephanieskinner@example.org,01-06-2024,F,52,LM192,Silver,16,1374,TRUE,50% Off,P011,Breakfast Sandwich,Food,Sandwich,Take-Out,Reward,5.5,2,11,Wednesday,Morning
87,100024,24-10-2025,10:56:54,S006,Hollywood Blvd,Los Angeles,West Coast,34.1015,-118.3265,Drive-Thru,EMP035,Robin,Harrington,Evening,CUS104,Sandra,Miller,epark@example.org,22-02-2021,F,60,LM104,Gold,27,1827,FALSE,NULL,P003,Latte,Hot Beverages,Espresso,Drive-Thru,Mobile Payment,4.5,3,13.5,Friday,Morning
88,100024,24-10-2025,10:56:54,S006,Hollywood Blvd,Los Angeles,West Coast,34.1015,-118.3265,Drive-Thru,EMP035,Robin,Harrington,Afternoon,CUS104,Sandra,Miller,epark@example.org,22-02-2021,F,60,LM104,Gold,31,955,FALSE,NULL,P006,Frappuccino,Cold Beverages,Blended,Drive-Thru,Mobile Payment,5.25,3,15.75,Friday,Morning
89,100024,24-10-2025,10:56:54,S006,Hollywood Blvd,Los Angeles,West Coast,34.1015,-118.3265,Drive-Thru,EMP035,Robin,Harrington,Evening,CUS104,Sandra,Miller,epark@example.org,22-02-2021,F,60,LM104,Gold,25,150,FALSE,NULL,P002,Cappuccino,Hot Beverages,Espresso,Drive-Thru,Mobile Payment,4.25,3,12.75,Friday,Morning
90,100024,24-10-2025,10:56:54,S006,Hollywood Blvd,Los Angeles,West Coast,34.1015,-118.3265,Drive-Thru,EMP035,Robin,Harrington,Evening,CUS104,Sandra,Miller,epark@example.org,22-02-2021,F,60,LM104,Bronze,3,175,FALSE,NULL,P009,Coffee Cake,Food,Pastry,Drive-Thru,Mobile Payment,3,1,3,Friday,Morning
91,100024,24-10-2025,10:56:54,S006,Hollywood Blvd,Los Angeles,West Coast,34.1015,-118.3265,Drive-Thru,EMP035,Robin,Harrington,Afternoon,CUS104,Sandra,Miller,epark@example.org,22-02-2021,F,60,LM104,Gold,16,1794,FALSE,NULL,P012,Bagel,Food,Pastry,Drive-Thru,Mobile Payment,2.75,3,8.25,Friday,Morning
92,100025,27-11-2024,14:28:37,S009,Magnificent Mile,Chicago,Midwest,41.8986,-87.6298,Drive-Thru,EMP035,Robin,Harrington,Afternoon,CUS152,Robert,Wilson,qhuynh@example.org,06-06-2023,M,34,LM152,Bronze,9,186,TRUE,Free Pastry,P003,Latte,Hot Beverages,Espresso,Dine-In,Reward,4.5,2,9,Wednesday,Afternoon
93,100026,25-06-2025,13:22:11,S007,Santa Monica,Los Angeles,West Coast,34.0242,-118.4965,Cafe,EMP014,David,Parks,Evening,CUS112,Tracy,Charles,tonyapayne@example.com,09-09-2024,F,67,NULL,Non-Member,0,0,FALSE,NULL,P005,Cold Brew,Cold Beverages,Cold Brew,Dine-In,Mobile Payment,4,2,8,Wednesday,Afternoon
94,100026,25-06-2025,13:22:11,S007,Santa Monica,Los Angeles,West Coast,34.0242,-118.4965,Cafe,EMP014,David,Parks,Evening,CUS112,Tracy,Charles,tonyapayne@example.com,09-09-2024,F,67,LM112,Gold,33,1158,FALSE,NULL,P011,Breakfast Sandwich,Food,Sandwich,Dine-In,Mobile Payment,5.5,3,16.5,Wednesday,Afternoon
95,100026,25-06-2025,13:22:11,S007,Santa Monica,Los Angeles,West Coast,34.0242,-118.4965,Cafe,EMP014,David,Parks,Morning,CUS112,Tracy,Charles,tonyapayne@example.com,09-09-2024,F,67,LM112,Bronze,3,736,FALSE,NULL,P001,Caffe Americano,Hot Beverages,Espresso,Dine-In,Mobile Payment,3.5,1,3.5,Wednesday,Afternoon
96,100027,17-05-2025,16:26:50,S009,Magnificent Mile,Chicago,Midwest,41.8986,-87.6298,Drive-Thru,EMP016,Denise,Johnston,Morning,CUS171,Victor,Mcconnell,michael97@example.com,26-08-2024,M,25,NULL,Non-Member,0,0,TRUE,Free Pastry,P003,Latte,Hot Beverages,Espresso,Take-Out,Reward,4.5,2,9,Saturday,Afternoon
97,100027,17-05-2025,16:26:50,S009,Magnificent Mile,Chicago,Midwest,41.8986,-87.6298,Drive-Thru,EMP016,Denise,Johnston,Afternoon,CUS171,Victor,Mcconnell,michael97@example.com,26-08-2024,M,25,LM171,Bronze,4,1506,TRUE,Free Pastry,P002,Cappuccino,Hot Beverages,Espresso,Take-Out,Reward,4.25,1,4.25,Saturday,Afternoon
98,100027,17-05-2025,16:26:50,S009,Magnificent Mile,Chicago,Midwest,41.8986,-87.6298,Drive-Thru,EMP016,Denise,Johnston,Evening,CUS171,Victor,Mcconnell,michael97@example.com,26-08-2024,M,25,LM171,Gold,14,1132,TRUE,Free Beverage,P001,Caffe Americano,Hot Beverages,Espresso,Take-Out,Reward,3.5,2,7,Saturday,Afternoon
99,100027,17-05-2025,16:26:50,S009,Magnificent Mile,Chicago,Midwest,41.8986,-87.6298,Drive-Thru,EMP016,Denise,Johnston,Afternoon,CUS171,Victor,Mcconnell,michael97@example.com,26-08-2024,M,25,LM171,Gold,25,1238,TRUE,50% Off,P008,Green Tea Latte,Hot Beverages,Tea,Take-Out,Reward,4.25,3,12.75,Saturday,Afternoon
100,100027,17-05-2025,16:26:50,S009,Magnificent Mile,Chicago,Midwest,41.8986,-87.6298,Drive-Thru,EMP016,Denise,Johnston,Evening,CUS171,Victor,Mcconnell,michael97@example.com,26-08-2024,M,25,LM171,Silver,15,1992,TRUE,Free Pastry,P010,Chocolate Croissant,Food,Pastry,Take-Out,Reward,3.5,3,10.5,Saturday,Afternoon
101,100027,17-05-2025,16:26:50,S009,Magnificent Mile,Chicago,Midwest,41.8986,-87.6298,Drive-Thru,EMP016,Denise,Johnston,Morning,CUS171,Victor,Mcconnell,michael97@example.com,26-08-2024,M,25,LM171,Bronze,7,1676,TRUE,Free Pastry,P010,Chocolate Croissant,Food,Pastry,Take-Out,Reward,3.5,2,7,Saturday,Afternoon
102,100027,17-05-2025,16:26:50,S009,Magnificent Mile,Chicago,Midwest,41.8986,-87.6298,Drive-Thru,EMP016,Denise,Johnston,Morning,CUS171,Victor,Mcconnell,michael97@example.com,26-08-2024,M,25,LM171,Gold,18,1892,TRUE,Free Pastry,P009,Coffee Cake,Food,Pastry,Take-Out,Reward,3,3,9,Saturday,Afternoon
103,100028,01-11-2024,11:51:44,S008,The Loop,Chicago,Midwest,41.8781,-87.6298,Premium,EMP006,Julia,Kent,Afternoon,CUS188,Sean,Richardson,jallison@example.net,04-12-2020,F,27,LM188,Bronze,9,1602,FALSE,NULL,P009,Coffee Cake,Food,Pastry,Dine-In,Credit Card,3,3,9,Friday,Morning
104,100029,30-01-2025,09:00:26,S005,Beverly Hills,Los Angeles,West Coast,34.0736,-118.4004,Premium,EMP037,Felicia,Marshall,Morning,CUS186,James,Brown,lopezlisa@example.com,14-04-2023,F,26,LM186,Gold,11,1243,TRUE,Free Beverage,P011,Breakfast Sandwich,Food,Sandwich,Take-Out,Reward,5.5,1,5.5,Thursday,Morning
105,100029,30-01-2025,09:00:26,S005,Beverly Hills,Los Angeles,West Coast,34.0736,-118.4004,Premium,EMP037,Felicia,Marshall,Afternoon,CUS186,James,Brown,lopezlisa@example.com,14-04-2023,F,26,LM186,Silver,18,140,TRUE,50% Off,P005,Cold Brew,Cold Beverages,Cold Brew,Take-Out,Reward,4,3,12,Thursday,Morning
106,100029,30-01-2025,09:00:26,S005,Beverly Hills,Los Angeles,West Coast,34.0736,-118.4004,Premium,EMP037,Felicia,Marshall,Evening,CUS186,James,Brown,lopezlisa@example.com,14-04-2023,F,26,LM186,Gold,9,1065,TRUE,Free Pastry,P007,Caffe Mocha,Hot Beverages,Espresso,Take-Out,Reward,4.75,1,4.75,Thursday,Morning
107,100029,30-01-2025,09:00:26,S005,Beverly Hills,Los Angeles,West Coast,34.0736,-118.4004,Premium,EMP037,Felicia,Marshall,Afternoon,CUS186,James,Brown,lopezlisa@example.com,14-04-2023,F,26,LM186,Silver,5,1815,TRUE,Free Pastry,P010,Chocolate Croissant,Food,Pastry,Take-Out,Reward,3.5,1,3.5,Thursday,Morning
108,100030,16-02-2025,23:23:32,S008,The Loop,Chicago,Midwest,41.8781,-87.6298,Premium,EMP034,Nicole,Knox,Afternoon,CUS156,Nicole,Johnson,vcooper@example.org,11-05-2023,M,24,NULL,Non-Member,0,0,TRUE,Free Pastry,P001,Caffe Americano,Hot Beverages,Espresso,Drive-Thru,Reward,3.5,1,3.5,Sunday,Evening
109,100030,16-02-2025,23:23:32,S008,The Loop,Chicago,Midwest,41.8781,-87.6298,Premium,EMP034,Nicole,Knox,Evening,CUS156,Nicole,Johnson,vcooper@example.org,11-05-2023,M,24,NULL,Non-Member,0,0,TRUE,Free Pastry,P003,Latte,Hot Beverages,Espresso,Drive-Thru,Reward,4.5,3,13.5,Sunday,Evening
110,100030,16-02-2025,23:23:32,S008,The Loop,Chicago,Midwest,41.8781,-87.6298,Premium,EMP034,Nicole,Knox,Afternoon,CUS156,Nicole,Johnson,vcooper@example.org,11-05-2023,M,24,LM156,Gold,7,1489,TRUE,50% Off,P010,Chocolate Croissant,Food,Pastry,Drive-Thru,Reward,3.5,1,3.5,Sunday,Evening
111,100030,16-02-2025,23:23:32,S008,The Loop,Chicago,Midwest,41.8781,-87.6298,Premium,EMP034,Nicole,Knox,Afternoon,CUS156,Nicole,Johnson,vcooper@example.org,11-05-2023,M,24,LM156,Silver,9,1198,TRUE,Free Pastry,P009,Coffee Cake,Food,Pastry,Drive-Thru,Reward,3,2,6,Sunday,Evening
112,100030,16-02-2025,23:23:32,S008,The Loop,Chicago,Midwest,41.8781,-87.6298,Premium,EMP034,Nicole,Knox,Evening,CUS156,Nicole,Johnson,vcooper@example.org,11-05-2023,M,24,LM156,Bronze,2,1168,TRUE,Free Pastry,P012,Bagel,Food,Pastry,Drive-Thru,Reward,2.75,1,2.75,Sunday,Evening
113,100030,16-02-2025,23:23:32,S008,The Loop,Chicago,Midwest,41.8781,-87.6298,Premium,EMP034,Nicole,Knox,Evening,CUS156,Nicole,Johnson,vcooper@example.org,11-05-2023,M,24,LM156,Gold,7,763,TRUE,Free Pastry,P010,Chocolate Croissant,Food,Pastry,Drive-Thru,Reward,3.5,1,3.5,Sunday,Evening
114,100030,16-02-2025,23:23:32,S008,The Loop,Chicago,Midwest,41.8781,-87.6298,Premium,EMP034,Nicole,Knox,Afternoon,CUS156,Nicole,Johnson,vcooper@example.org,11-05-2023,M,24,LM156,Gold,12,881,TRUE,50% Off,P009,Coffee Cake,Food,Pastry,Drive-Thru,Reward,3,2,6,Sunday,Evening
115,100030,16-02-2025,23:23:32,S008,The Loop,Chicago,Midwest,41.8781,-87.6298,Premium,EMP034,Nicole,Knox,Evening,CUS156,Nicole,Johnson,vcooper@example.org,11-05-2023,M,24,LM156,Silver,15,1471,TRUE,Free Pastry,P001,Caffe Americano,Hot Beverages,Espresso,Drive-Thru,Reward,3.5,3,10.5,Sunday,Evening
116,100030,16-02-2025,23:23:32,S008,The Loop,Chicago,Midwest,41.8781,-87.6298,Premium,EMP034,Nicole,Knox,Afternoon,CUS156,Nicole,Johnson,vcooper@example.org,11-05-2023,M,24,NULL,Non-Member,0,0,TRUE,Free Beverage,P012,Bagel,Food,Pastry,Drive-Thru,Reward,2.75,1,2.75,Sunday,Evening
117,100030,16-02-2025,23:23:32,S008,The Loop,Chicago,Midwest,41.8781,-87.6298,Premium,EMP034,Nicole,Knox,Morning,CUS156,Nicole,Johnson,vcooper@example.org,11-05-2023,M,24,LM156,Bronze,9,956,TRUE,Free Beverage,P007,Caffe Mocha,Hot Beverages,Espresso,Drive-Thru,Reward,4.75,2,9.5,Sunday,Evening
118,100030,16-02-2025,23:23:32,S008,The Loop,Chicago,Midwest,41.8781,-87.6298,Premium,EMP034,Nicole,Knox,Morning,CUS156,Nicole,Johnson,vcooper@example.org,11-05-2023,M,24,NULL,Non-Member,0,0,TRUE,Free Beverage,P001,Caffe Americano,Hot Beverages,Espresso,Drive-Thru,Reward,3.5,1,3.5,Sunday,Evening
119,100031,01-05-2025,10:57:33,S007,Santa Monica,Los Angeles,West Coast,34.0242,-118.4965,Cafe,EMP030,Jo,Lee,Afternoon,CUS076,Wendy,Steele,jeremyrodriguez@example.org,09-10-2024,F,70,LM076,Bronze,3,728,FALSE,NULL,P004,Iced Coffee,Cold Beverages,Iced Coffee,Dine-In,Mobile Payment,3.75,1,3.75,Thursday,Morning
120,100031,01-05-2025,10:57:33,S007,Santa Monica,Los Angeles,West Coast,34.0242,-118.4965,Cafe,EMP030,Jo,Lee,Evening,CUS076,Wendy,Steele,jeremyrodriguez@example.org,09-10-2024,F,70,LM076,Gold,18,661,FALSE,NULL,P003,Latte,Hot Beverages,Espresso,Dine-In,Mobile Payment,4.5,2,9,Thursday,Morning
121,100031,01-05-2025,10:57:33,S007,Santa Monica,Los Angeles,West Coast,34.0242,-118.4965,Cafe,EMP030,Jo,Lee,Morning,CUS076,Wendy,Steele,jeremyrodriguez@example.org,09-10-2024,F,70,NULL,Non-Member,0,0,FALSE,NULL,P003,Latte,Hot Beverages,Espresso,Dine-In,Mobile Payment,4.5,1,4.5,Thursday,Morning
122,100031,01-05-2025,10:57:33,S007,Santa Monica,Los Angeles,West Coast,34.0242,-118.4965,Cafe,EMP030,Jo,Lee,Afternoon,CUS076,Wendy,Steele,jeremyrodriguez@example.org,09-10-2024,F,70,NULL,Non-Member,0,0,FALSE,NULL,P008,Green Tea Latte,Hot Beverages,Tea,Dine-In,Mobile Payment,4.25,1,4.25,Thursday,Morning
123,100032,23-05-2025,17:28:37,S001,Downtown Main,New York,Northeast,40.7589,-73.9851,Premium,EMP019,Spencer,Black,Afternoon,CUS034,Alison,Garcia,ricardo41@example.com,29-03-2021,M,52,LM034,Gold,22,1584,FALSE,NULL,P004,Iced Coffee,Cold Beverages,Iced Coffee,Drive-Thru,Credit Card,3.75,3,11.25,Friday,Evening
124,100032,23-05-2025,17:28:37,S001,Downtown Main,New York,Northeast,40.7589,-73.9851,Premium,EMP019,Spencer,Black,Evening,CUS034,Alison,Garcia,ricardo41@example.com,29-03-2021,M,52,LM034,Silver,6,1308,FALSE,NULL,P008,Green Tea Latte,Hot Beverages,Tea,Drive-Thru,Credit Card,4.25,1,4.25,Friday,Evening
125,100032,23-05-2025,17:28:37,S001,Downtown Main,New York,Northeast,40.7589,-73.9851,Premium,EMP019,Spencer,Black,Afternoon,CUS034,Alison,Garcia,ricardo41@example.com,29-03-2021,M,52,LM034,Gold,8,1468,FALSE,NULL,P005,Cold Brew,Cold Beverages,Cold Brew,Drive-Thru,Credit Card,4,1,4,Friday,Evening
126,100032,23-05-2025,17:28:37,S001,Downtown Main,New York,Northeast,40.7589,-73.9851,Premium,EMP019,Spencer,Black,Morning,CUS034,Alison,Garcia,ricardo41@example.com,29-03-2021,M,52,LM034,Bronze,7,957,FALSE,NULL,P010,Chocolate Croissant,Food,Pastry,Drive-Thru,Credit Card,3.5,2,7,Friday,Evening
127,100032,23-05-2025,17:28:37,S001,Downtown Main,New York,Northeast,40.7589,-73.9851,Premium,EMP019,Spencer,Black,Afternoon,CUS034,Alison,Garcia,ricardo41@example.com,29-03-2021,M,52,LM034,Gold,24,765,FALSE,NULL,P005,Cold Brew,Cold Beverages,Cold Brew,Drive-Thru,Credit Card,4,3,12,Friday,Evening
128,100032,23-05-2025,17:28:37,S001,Downtown Main,New York,Northeast,40.7589,-73.9851,Premium,EMP019,Spencer,Black,Morning,CUS034,Alison,Garcia,ricardo41@example.com,29-03-2021,M,52,NULL,Non-Member,0,0,FALSE,NULL,P006,Frappuccino,Cold Beverages,Blended,Drive-Thru,Credit Card,5.25,2,10.5,Friday,Evening
129,100032,23-05-2025,17:28:37,S001,Downtown Main,New York,Northeast,40.7589,-73.9851,Premium,EMP019,Spencer,Black,Afternoon,CUS034,Alison,Garcia,ricardo41@example.com,29-03-2021,M,52,LM034,Gold,14,1858,FALSE,NULL,P001,Caffe Americano,Hot Beverages,Espresso,Drive-Thru,Credit Card,3.5,2,7,Friday,Evening
130,100032,23-05-2025,17:28:37,S001,Downtown Main,New York,Northeast,40.7589,-73.9851,Premium,EMP019,Spencer,Black,Evening,CUS034,Alison,Garcia,ricardo41@example.com,29-03-2021,M,52,LM034,Bronze,3,76,FALSE,NULL,P001,Caffe Americano,Hot Beverages,Espresso,Drive-Thru,Credit Card,3.5,1,3.5,Friday,Evening
131,100033,28-07-2025,01:13:23,S004,SoHo District,New York,Northeast,40.7231,-74.0026,Premium,EMP035,Robin,Harrington,Evening,CUS175,Katherine,Cruz,duffymichael@example.net,29-03-2023,F,62,LM175,Silver,12,578,TRUE,Free Pastry,P002,Cappuccino,Hot Beverages,Espresso,Dine-In,Reward,4.25,2,8.5,Monday,Evening
132,100034,08-11-2024,18:50:51,S008,The Loop,Chicago,Midwest,41.8781,-87.6298,Premium,EMP020,Derek,Gutierrez,Evening,CUS036,Tracy,Perry,jason90@example.org,28-11-2020,M,62,LM036,Gold,21,1669,FALSE,NULL,P006,Frappuccino,Cold Beverages,Blended,Mobile Order,Cash,5.25,2,10.5,Friday,Evening
133,100034,08-11-2024,18:50:51,S008,The Loop,Chicago,Midwest,41.8781,-87.6298,Premium,EMP020,Derek,Gutierrez,Afternoon,CUS036,Tracy,Perry,jason90@example.org,28-11-2020,M,62,LM036,Silver,4,1120,FALSE,NULL,P012,Bagel,Food,Pastry,Mobile Order,Cash,2.75,1,2.75,Friday,Evening
134,100035,26-12-2024,20:30:43,S006,Hollywood Blvd,Los Angeles,West Coast,34.1015,-118.3265,Drive-Thru,EMP001,Benjamin,Barker,Evening,CUS097,William,Hall,karen28@example.net,09-02-2021,F,43,LM097,Bronze,8,1332,TRUE,Free Pastry,P008,Green Tea Latte,Hot Beverages,Tea,Mobile Order,Reward,4.25,2,8.5,Thursday,Evening
135,100035,26-12-2024,20:30:43,S006,Hollywood Blvd,Los Angeles,West Coast,34.1015,-118.3265,Drive-Thru,EMP001,Benjamin,Barker,Morning,CUS097,William,Hall,karen28@example.net,09-02-2021,F,43,LM097,Silver,21,455,TRUE,Free Beverage,P007,Caffe Mocha,Hot Beverages,Espresso,Mobile Order,Reward,4.75,3,14.25,Thursday,Evening
136,100035,26-12-2024,20:30:43,S006,Hollywood Blvd,Los Angeles,West Coast,34.1015,-118.3265,Drive-Thru,EMP001,Benjamin,Barker,Evening,CUS097,William,Hall,karen28@example.net,09-02-2021,F,43,NULL,Non-Member,0,0,TRUE,Free Pastry,P004,Iced Coffee,Cold Beverages,Iced Coffee,Mobile Order,Reward,3.75,1,3.75,Thursday,Evening
137,100035,26-12-2024,20:30:43,S006,Hollywood Blvd,Los Angeles,West Coast,34.1015,-118.3265,Drive-Thru,EMP001,Benjamin,Barker,Afternoon,CUS097,William,Hall,karen28@example.net,09-02-2021,F,43,LM097,Silver,4,414,TRUE,50% Off,P009,Coffee Cake,Food,Pastry,Mobile Order,Reward,3,1,3,Thursday,Evening
138,100035,26-12-2024,20:30:43,S006,Hollywood Blvd,Los Angeles,West Coast,34.1015,-118.3265,Drive-Thru,EMP001,Benjamin,Barker,Afternoon,CUS097,William,Hall,karen28@example.net,09-02-2021,F,43,LM097,Bronze,4,204,TRUE,Free Pastry,P008,Green Tea Latte,Hot Beverages,Tea,Mobile Order,Reward,4.25,1,4.25,Thursday,Evening
139,100035,26-12-2024,20:30:43,S006,Hollywood Blvd,Los Angeles,West Coast,34.1015,-118.3265,Drive-Thru,EMP001,Benjamin,Barker,Afternoon,CUS097,William,Hall,karen28@example.net,09-02-2021,F,43,LM097,Silver,13,1854,TRUE,Free Pastry,P009,Coffee Cake,Food,Pastry,Mobile Order,Reward,3,3,9,Thursday,Evening
140,100036,23-04-2025,22:27:21,S001,Downtown Main,New York,Northeast,40.7589,-73.9851,Premium,EMP026,Victor,Anderson,Morning,CUS080,Anthony,Anderson,nicholassmith@example.org,16-08-2021,F,70,LM080,Bronze,11,262,TRUE,Free Pastry,P011,Breakfast Sandwich,Food,Sandwich,Dine-In,Reward,5.5,2,11,Wednesday,Evening
141,100036,23-04-2025,22:27:21,S001,Downtown Main,New York,Northeast,40.7589,-73.9851,Premium,EMP026,Victor,Anderson,Evening,CUS080,Anthony,Anderson,nicholassmith@example.org,16-08-2021,F,70,LM080,Bronze,5,1784,TRUE,50% Off,P012,Bagel,Food,Pastry,Dine-In,Reward,2.75,2,5.5,Wednesday,Evening
142,100037,17-01-2025,03:05:32,S001,Downtown Main,New York,Northeast,40.7589,-73.9851,Premium,EMP041,Jessica,Tyler,Afternoon,CUS078,Sarah,Bennett,jeffreyjacobs@example.net,13-09-2023,M,36,NULL,Non-Member,0,0,TRUE,50% Off,P005,Cold Brew,Cold Beverages,Cold Brew,Take-Out,Reward,4,1,4,Friday,Evening
143,100038,10-01-2025,01:05:57,S010,Lincoln Park,Chicago,Midwest,41.9267,-87.6368,Cafe,EMP049,Jennifer,Ward,Evening,CUS049,Dylan,Evans,garzaashley@example.org,05-04-2024,F,48,LM049,Gold,25,872,TRUE,Free Beverage,P008,Green Tea Latte,Hot Beverages,Tea,Take-Out,Reward,4.25,3,12.75,Friday,Evening
144,100038,10-01-2025,01:05:57,S010,Lincoln Park,Chicago,Midwest,41.9267,-87.6368,Cafe,EMP049,Jennifer,Ward,Afternoon,CUS049,Dylan,Evans,garzaashley@example.org,05-04-2024,F,48,LM049,Silver,6,1644,TRUE,50% Off,P002,Cappuccino,Hot Beverages,Espresso,Take-Out,Reward,4.25,1,4.25,Friday,Evening
145,100038,10-01-2025,01:05:57,S010,Lincoln Park,Chicago,Midwest,41.9267,-87.6368,Cafe,EMP049,Jennifer,Ward,Afternoon,CUS049,Dylan,Evans,garzaashley@example.org,05-04-2024,F,48,NULL,Non-Member,0,0,TRUE,Free Pastry,P007,Caffe Mocha,Hot Beverages,Espresso,Take-Out,Reward,4.75,3,14.25,Friday,Evening
146,100038,10-01-2025,01:05:57,S010,Lincoln Park,Chicago,Midwest,41.9267,-87.6368,Cafe,EMP049,Jennifer,Ward,Evening,CUS049,Dylan,Evans,garzaashley@example.org,05-04-2024,F,48,LM049,Silver,21,1931,TRUE,Free Pastry,P007,Caffe Mocha,Hot Beverages,Espresso,Take-Out,Reward,4.75,3,14.25,Friday,Evening
